Name	Description	Adipose-Subcutaneous	Adipose-Visceral	Adrenal-Gland	Artery-Aorta	Artery-Coronary	Artery-Tibial	Bladder	Brain-Amygdala	Brain-Anterior-cingulate-cortex	Brain-Caudate	Brain-Cerebellar-Hemisphere	Brain-Cerebellum	Brain-Cortex	Brain-Frontal-Cortex	Brain-Hippocampus	Brain-Hypothalamus	Brain-Nucleus-accumbens	Brain-Putamen	Brain-Spinal-cord	Brain-Substantia-nigra	Breast-Mammary-Tissue	Cells-Cultured-fibroblasts	Cells-EBV-transformed-lymphocytes	Cervix-Ectocervix	Cervix-Endocervix	Colon-Sigmoid	Colon-Transverse	Esophagus-Gastroesophageal-Junction	Esophagus-Mucosa	Esophagus-Muscularis	Fallopian-Tube	Heart-Atrial-Appendage	Heart-Left-Ventricle	Kidney-Cortex	Kidney-Medulla	Liver	Lung	Minor-Salivary-Gland	Muscle-Skeletal	Nerve-Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin-Not-Sun-Exposed	Skin-Sun-Exposed	Small-Intestine-Terminal-Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole-Blood
ENSG00000270995.1	RP11-29B11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231697.3	NANOGP5	0	0	0	0	0	0	0	0	0	0	0.0389516	0.11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0601652	0	0	0	0.0245669	0	0	0	0	0.0534151	0.0840815	0	0.0224809	0	0.040494	0	0	0	0	0.064603	0.048455	0	0	0
ENSG00000238143.1	RP11-70K10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234502.2	FYTTD1P1	0	0	0	0	0	0	0	0	0	0	0	0.094083	0.0590645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01167	0	0	0.155875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233055.1	RP11-490D19.8	0.126101	0	0.123976	0.203796	0.176348	0.198713	0	0	0.10001	0	0.405436	0.496099	0.211574	0.205007	0.085617	0.111701	0.0945672	0	0.0946679	0.0946701	0	0	0	0	0.203419	0	0	0	0	0	0.211441	0.122366	0.0763165	0.216621	0	0	0	0	0	0.129775	0	0.0717848	0.224669	0	0.161932	0.212991	0	0	0	0.341883	0	0	0.205711	0
ENSG00000229419.1	RALGAPA1P1	0.383169	0.310107	0.313008	0.435204	0.41052	0.538497	0.338375	0.12919	0.165862	0.155259	0.483021	0.609514	0.239958	0.225654	0.158762	0.214025	0.17049	0.118237	0.299524	0.160709	0.373198	0.211717	0.424386	0.450133	0.590438	0.365797	0.303956	0.371241	0.253631	0.338474	0.453768	0.144722	0.0925153	0.116972	0.178446	0.0916801	0.395509	0.25468	0.17194	0.747629	0.632282	0.129288	0.578448	0.367751	0.437036	0.424462	0.276127	0.187487	0.237872	0.643389	0.46489	0.575011	0.472252	0.0303965
ENSG00000228366.1	RP11-18B3.3	0.169012	0.0743624	0	0.0942009	0.0589532	0.283201	0	0	0	0	0	0.123403	0	0	0	0	0	0	0	0	0.127694	0	0.217604	0.193179	0.0899508	0	0.0769293	0	0	0	0	0.0988144	0.0851749	0	0.0295765	0	0.155196	0.070974	0.379465	0.113617	0.108666	0	0.104631	0	0.269145	0.237734	0.120905	0	0	0.412804	0.268475	0.0872725	0.129958	0
ENSG00000232486.1	RP11-18B3.2	0.0347509	0.0307539	0	0.0356271	0.0267435	0.0677148	0.0311115	0	0	0	0	0.0403808	0	0	0	0	0	0	0	0	0.0297254	0.020541	0.0489563	0.0538902	0.0275514	0	0.0215628	0	0	0	0	0.0328383	0.0193442	0	0.00885175	0	0.038333	0.0140323	0.0341651	0.0354376	0.0689193	0	0.0295327	0	0.0517555	0.0364021	0.0328266	0	0	0.0546888	0.0663233	0.0374463	0.0340055	0
ENSG00000231562.1	RP11-508N12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0759703	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649656	0	0.0805492	0.0612964	0	0	0	0	0	0	0	0	0.0556075	0	0	0	0
ENSG00000223918.1	RP13-461N9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225513.1	RP11-165N19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210982	0	0	0	0	0	0	0	0.0752158	0	0	0	0.16043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112498	0	0	0	0
ENSG00000230081.2	HSPE1P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271214.1	RP11-9M16.3	0	0	0.119308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317272	0	0	0	0
ENSG00000230734.1	RPL10P3	0.437705	0.393079	0.251338	0.382031	0.366972	0.414562	0.3724	0.0917918	0.0727789	0.0747938	0.167819	0.252799	0.0761404	0.0684513	0.0670829	0.0708118	0.0957811	0.0797165	0.119577	0.0800499	0.371909	0.47149	0.572421	0.360993	0.451424	0.351229	0.260174	0.341941	0.297463	0.302092	0.602338	0.191025	0.126329	0.170714	0.0711839	0.126801	0.417522	0.324441	0.259228	0.37417	0.98267	0.376924	0.199498	0.418259	0.433004	0.490195	0.24784	0.312926	0.254685	0.198819	0.380691	0.560099	0.443261	0.225903
ENSG00000214651.4	RP11-477J21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0660797	0	0	0	0	0	0.0238756	0	0	0	0	0	0.017695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0703362	0	0	0	0
ENSG00000213216.2	RP11-355O1.7	0.233978	0.232175	0.0785229	0.197533	0.218155	0.258417	0.211135	0.060635	0	0.0790735	0.175569	0.158205	0	0.0807704	0.0620449	0.070843	0.0804694	0.0717862	0.0872356	0.0531297	0.256182	0.186844	0.310288	0.276667	0.633582	0.162028	0.131693	0.183239	0.158482	0.153303	0.421989	0.078629	0.0512341	0.0703017	0.104661	0	0.211965	0.224578	0.153554	0.23191	0.483144	0.103978	0.173873	0.168355	0.354142	0.270421	0.156964	0.179758	0.10942	0.131322	0.237849	0.26018	0.244803	0
ENSG00000225078.2	RP11-123N4.4	0	0	0	0.070929	0.22294	0.146955	0	0	0.0401939	0.0385241	0.0461269	0.0655605	0.0724712	0.0900946	0	0	0.0336379	0.0240941	0	0	0	0	0	0.0641078	0	0	0	0	0	0	0	0	0	0	0.0301722	0	0	0	0	0	0.0183368	0	0	0	0	0	0	0	0	0.0428059	0.0524525	0	0	0
ENSG00000229115.1	RP11-417B4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234881.1	PIGFP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231744.1	RP11-164H5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57526	0	0	0	0
ENSG00000177736.4	FXNP2	0	0	0	0	0	0	0.110066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505911	0.201113	0.0368152	0	0	0	0	0	0	0.060478	0	0	0.0473267	0	0	0	0	0	0.0283261	0	0	0	0	0	0	0.0513781	0	0.188555	0	0	0	0
ENSG00000232630.1	PRPS1P2	5.4061	4.40173	3.98507	5.57677	6.08548	3.52643	3.51482	1.47199	1.54753	1.98319	5.06747	5.78361	2.06222	1.73836	1.45929	1.60751	2.1249	1.34832	2.37682	1.69081	4.87723	4.56987	3.34291	6.38908	7.48644	4.93332	4.22947	3.99299	3.44597	3.51027	6.72195	1.93654	1.34061	3.04699	3.56503	2.34619	6.0631	4.51657	2.52022	5.84389	7.76985	2.09882	7.61698	6.59743	4.59268	3.26534	4.78458	6.18613	3.23013	4.49325	8.51087	5.9983	5.06475	1.25796
ENSG00000214593.3	RP11-65N13.6	0.146902	0.145433	0.117003	0.159011	0.14731	0.167735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187931	0.364473	0.45565	0.481145	0.36952	0.162911	0.118161	0.171273	0.184509	0.156553	0	0	0	0	0	0	0.140042	0.161303	0	0.159263	0.444824	0.104878	0	0.112077	0.283677	0.286307	0.146591	0.190283	0.124726	0.121186	0.154833	0.27814	0.220647	0
ENSG00000214761.3	HNRNPA1P15	0	0.097081	0.0578596	0	0	0	0.0523077	0	0	0	0	0.0347268	0	0	0	0	0	0	0	0	0.0275008	0	0.0635585	0.207541	0.124041	0	0	0	0	0	0.974275	0	0	0.316265	0.126361	0	0	0	0	0	0.148435	0	0.0445087	0.0535779	0.03352	0	0.0301553	0.0974636	0.0506909	75.782	0.0700368	0.186081	0.122258	0
ENSG00000229369.1	RP13-225O21.5	0	0	0	0	0	0	0	0	0	0	0	0.118816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223551.1	TMSB4XP4	7.40344	6.60907	4.28018	8.11794	8.01382	5.18913	4.77879	3.2058	3.45544	3.18875	3.24122	3.31859	2.76894	3.19617	3.88134	3.60816	3.43265	2.87531	8.35888	4.16613	5.48345	6.46048	19.012	6.99757	7.22881	2.57162	4.08845	4.92313	3.13558	4.48684	6.95563	1.91886	1.08388	2.52043	4.3511	1.11085	9.91996	2.34956	0.534458	7.0027	4.5916	1.36211	2.61475	4.07446	3.72585	3.76251	4.72216	11.1027	4.20248	3.11046	3.7068	6.49172	5.61353	6.48828
ENSG00000227759.2	VTI1BP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234907.1	RP11-415H23.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213212.3	NCLP1	0.0796922	0.104511	0.157587	0.101068	0.111155	0.067835	0.154306	0.0770335	0.120984	0.156006	2.22011	3.13505	0.255683	0.196829	0.093555	0.208806	0.179188	0.110853	0.132132	0.0805281	0.146488	0.14202	0.143266	0.133641	0.214776	0.158628	0.342271	0.17492	0.198042	0.163389	0.322556	0.150923	0.111733	0.107701	0.148246	0.0743689	0.25746	0.266897	0.044348	0.284893	0.606011	0.29091	0.732557	0.464688	0.283932	0.232189	0.372096	0.25429	0.233437	0.705042	0.455596	0.235649	0.20395	0.0465768
ENSG00000233998.1	SETP5	0	0.0686171	0.0663001	0	0	0	0	0	0	0	0.172235	0.237279	0	0	0	0	0	0	0	0	0.0620101	0	0.134694	0.233396	0	0	0.0953426	0	0.096048	0	0	0	0	0	0.0719561	0	0.177213	0.0794046	0	0.0613605	0.139534	0	0.181316	0.12413	0.18142	0.138606	0.157348	0.283818	0.0831276	0.218447	0.107521	0.0801911	0.117328	0.242971
ENSG00000228291.1	ARL4AP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178462.11	TUBAL3	0.213334	0.078547	0	0.0569685	0.166517	0.0690739	0.169715	0.0608385	0.0457094	0.0645391	0.0742931	0.125095	0.0815015	0.0666996	0.104256	0.116755	0.0310828	0.0864222	0.161274	0.121009	0.27699	0.0205319	0.0191345	0.0329148	0.102751	0.118183	5.61586	0.492633	0.219233	0.274801	0.211998	0.173419	0.288832	2.38738	0.596987	0	0.109697	1.29936	0.0367926	0.183231	0	0.0320371	0	0.100415	0.589254	0.487193	9.93562	0	0.123489	2.36385	0.07429	0.0703839	0.285788	0
ENSG00000270427.1	NRBF2P5	1.10634	0.798034	0.626054	0.677352	0.671173	0.396255	0.573526	0.219008	0.26143	0.299415	1.07332	1.33018	0.411161	0.31098	0.213524	0.296446	0.321526	0.193739	0.490475	0.261473	1.02881	0.626125	0.753083	0.904606	1.64795	0.738103	0.88996	0.649258	0.749379	0.556051	0.922607	0.347251	0.218037	0.402863	0.598798	0.651331	1.11658	0.809403	0.156201	1.68383	1.62161	0.650583	1.63844	1.29995	0.981547	1.01273	1.41565	1.42237	0.6402	1.14885	1.50947	1.15641	1.24522	0.176886
ENSG00000235141.1	COX6CP17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233990.1	RP11-401E9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225251.1	RPL5P25	0	0	0	0	0	0	0	0	0.0583075	0.0782652	0.180483	0.15639	0.0941254	0.0997435	0.0400672	0.0570289	0.0750895	0.0506512	0	0	0	0	0	0.136013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0847713	0	0.101024	0	0	0	0	0	0	0.11768	0	0	0	0
ENSG00000235763.1	SNRPGP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163515	0	0	0	0	0	0	0	0	0	0.233684	0	0	0	0	0	0.157151	0	0	0.437124	0	0	0	0
ENSG00000227474.1	RPL6P24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215227.4	NUTF2P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237032.1	RPSAP7	0.214984	0.225601	0.283487	0.172424	0.181859	0.191072	0.322602	0.107547	0.154409	0.185723	0.206353	0.138331	0.139369	0.157391	0.109758	0.135122	0.17976	0.154883	0.142961	0.122494	0.227103	2.31741	1.88013	0.489683	0.366813	0.249622	0.278605	0.212525	0.452971	0.23106	0.259348	0.145865	0.0849416	0.124002	0.277798	0.0873071	0.252588	0.442322	0.220974	0.214929	0.795694	0.290874	0.232996	0.214771	0.263218	0.281843	0.316126	0.305653	0.278749	0.240838	0.224075	0.443562	0.345081	0.148826
ENSG00000206448.3	PPIAP30	0.0396962	0	0	0	0	0	0	0	0.0564156	0.0585274	0.398132	0.336602	0.0479909	0.063896	0	0	0.0609066	0.0345827	0	0	0	0	0	0.0959729	0	0	0.0720294	0	0	0	0	0	0	0	0	0.0184135	0	0	0	0	0	0	0.0678355	0.0332447	0.0714388	0.0406843	0.0619136	0	0	0.220705	0	0	0	0
ENSG00000226255.1	UBE2V2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457073	0	0	0	0	0	0	0
ENSG00000239539.1	HMGN1P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161795	0	0	0	0
ENSG00000228753.1	EIF4BP2	0	0	0	0	0	0	0	0	0	0.0109066	0.0465176	0.0832859	0	0	0	0	0	0	0	0	0.027896	0.0225942	0.0273875	0	0.0168014	0	0	0	0.021408	0	0	0	0	0	0	0	0.0227303	0.0661898	0.0140332	0	0.031708	0	0.0435105	0	0.055697	0.0407717	0	0	0	0.388225	0.0418608	0	0.0657476	0
ENSG00000228219.1	NPM1P30	0	0	0	0	0	0	0	0	0	0.0234777	0.180414	0.278878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682371	0	0.0435591	0	0	0	0	0.476119	0.0476643	0	0	0
ENSG00000223984.1	HNRNPRP1	0.0184432	0.0152894	0	0	0	0	0.0223379	0	0	0.0145014	0.0714099	0.0889419	0	0	0	0	0.0135659	0	0	0	0	0.035531	0.0523878	0.0639188	0.0710476	0	0	0	0.0106648	0	0	0	0	0	0.023858	0	0.0284179	0.0146575	0	0.0330916	0.0313007	0	0.0227611	0	0.054073	0.0507539	0	0	0	0.483803	0.03294	0	0.0294913	0
ENSG00000227537.1	RP11-215C7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223928.1	NUP35P1	0.0608297	0.134525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0870666	0	0	0
ENSG00000226016.1	RPL36AP55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225976.5	CKS1BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230397.1	SPTLC1P1	0.326112	0.183642	0	0.305165	0.222825	0.18025	0.237633	0	0	0	0.151636	0.286953	0	0	0	0	0	0	0	0	0.24389	0.505558	0.22638	0.632236	0.587321	0.20646	0.121323	0.175724	0	0.154284	0.243406	0.112821	0.07777	0	0.0557533	0	0.338467	0	0.177786	0.381643	0.160862	0	0.169109	0	0.161103	0.16833	0.130911	0.104561	0	1.67672	0.199499	0.47047	0.233877	0.119934
ENSG00000231148.1	HMGB1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231245.2	C1DP1	0.549887	0.536006	0.438888	0.570672	0.593421	0.600594	0.21886	0.228671	0.280667	0.276488	1.40214	1.1935	0.309695	0.27859	0.205602	0.365177	0.258089	0.193887	0.310386	0.224929	0.50362	0.397341	0.733428	0.304653	0.565699	0.43481	0.516623	0.417729	0.498412	0.393495	0.309784	0.286349	0.18173	0.327257	0.635734	0.361272	0.596754	0.455157	0.297414	0.717058	0.660431	0.183441	0.782006	0.72106	0.482403	0.45027	0.631266	0.768585	0.40102	1.16768	0.7284	0.482412	0.746776	0.202678
ENSG00000228816.1	AK3P5	0.245986	0.1923	0.103024	0.188861	0.132092	0	0.0580021	0	0	0	0.0738586	0.145238	0	0	0	0	0	0	0	0	0.252784	0.435124	0	0.218245	0.155486	0.163486	0.158744	0.171711	0.089252	0.201743	0.138625	0.0646516	0	0.0542873	0.113953	0	0.198631	0.135	0	0.287985	0.282049	0.0863103	0.216261	0.119197	0.259579	0.192744	0.183219	0.136555	0.10358	0.146689	0.251608	0.304812	0.210046	0
ENSG00000215184.2	RPS12P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087707	0	0	0	0.123937	0.0898581	0	0	0	0	0	0	0	0
ENSG00000233343.1	ATP6V1G1P4	0	0	0.0700601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405641	0	0.157165	0	0	0	0	0	0	0.336294	0	0	0	0
ENSG00000237970.1	TMEM161BP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0589419	0	0	0	0
ENSG00000228828.1	TLK2P2	0.0856958	0.0592174	0.110168	0.124541	0.115094	0.128773	0.181962	0.0362649	0.0507842	0.0702249	0.257147	0.376196	0.0934544	0.0669229	0.0427439	0.0615919	0.069676	0.0545309	0.061789	0.0376485	0.113205	0.0523701	0.163953	0.337111	0.155096	0.272859	0.109105	0.147542	0.0735634	0.135548	0.114768	0.0614704	0.0366332	0.0625322	0.0442894	0.0386142	0.116488	0.177111	0.0390591	0.232017	0.236585	0.0513333	0.367375	0.247529	0.139669	0.134244	0.129091	0.0766921	0.0953253	0.169936	0.25416	0.248171	0.237784	0
ENSG00000169813.16	HNRNPF	114.04	128.686	80.1848	87.8929	93.6787	100.14	131.013	24.9001	20.3478	26.8439	55.9544	46.8614	21.2742	23.3912	26.5734	30.1935	22.924	22.884	54.2305	31.2306	120.714	231.032	268.972	108.911	126.272	110.152	104.598	97.4139	122.582	103.794	141.015	35.7146	25.6842	54.8541	72.7215	68.4378	136.635	96.5744	47.904	113.813	133.247	40.3755	68.2137	97.4288	123.664	120.963	122.654	127.115	87.6693	127.184	101.219	119.16	114.367	66.2822
ENSG00000226937.9	CEP164P1	0.424447	0.340405	0.0753655	0.158648	0.245897	0.0939422	0.157168	0.0444849	0.0617582	0.0688212	0.161591	0.205418	0.0822852	0.0602264	0.0647924	0.0693891	0.0596502	0.0517929	0.0866673	0.064392	0.317156	0.345674	0.201455	0.181839	0.176883	0.220691	0.185009	0.237518	0.0630657	0.242297	0.161632	0.110829	0.0594514	0.0710551	0.18737	0.216977	0.211701	0.104348	0.0288979	0.39465	0.119762	0.178027	0.273257	0.0954421	0.102373	0.104667	0.248768	0.155631	0.164308	5.76499	0.241659	0.163931	0.0856254	0
ENSG00000213412.3	HNRNPA1P33	0.142737	0.642535	0.101154	0	0.0645154	0	0.0871463	0	0	0	0.0900359	0.0741588	0	0	0.0475725	0.0363005	0	0	0.0909223	0.0918119	0.26959	0.130028	0.0931776	0	0	1.45586	0.634373	0.0534913	0.108572	0.0690849	0.0955304	0.0620867	0	0	0.0230728	0	0.330207	0.0749721	0	0.133212	0.239023	0	0	0.504833	3.03499	1.61603	0.344264	0.100666	0.208874	0.266838	0.145271	0.0896988	0.108217	0
ENSG00000228754.1	RPL13AP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.615262	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0620975	0	0	0	0	0	0	0	0	0	0	0.0739224	0	0.0789882	0	0	0	0
ENSG00000213659.4	RSU1P3	0	0	0	0.237092	0.131448	0.049911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0708753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056679	0	0	0	0
ENSG00000177613.8	CSTF2T	19.9549	19.8037	22.0284	25.8776	20.7302	10.8346	18.6654	9.03323	10.3465	11.0422	19.4364	15.6849	12.0071	15.4058	10.3561	11.3957	11.2921	8.94405	23.3027	11.3663	18.7435	30.4422	30.0292	16.3809	21.1208	16.9036	13.4199	21.2534	12.9627	20.5173	26.4724	7.73839	8.70902	6.6927	15.9408	6.92758	16.2192	13.6717	13.323	21.0394	23.4673	7.27403	12.623	15.3524	11.5728	11.9645	19.1086	27.7352	14.6964	19.4737	17.0343	20.7621	13.9292	7.18176
ENSG00000180221.6	TPT1P10	0.122539	0.086776	0	0	0	0	0.114597	0	0	0	0	0.0769705	0	0	0	0	0	0	0	0	0.0903291	0	0.0887776	0.10626	0.0812013	0	0	0	0	0	0	0	0	0	0	0	0.098314	0.0906684	0	0.113085	0	0	0	0	0.260091	0.177446	0.0642698	0	0	0	0.081468	0	0.10078	0.0797582
ENSG00000183055.5	FAM133CP	0.0738858	0.0964536	0.0270325	0.0513254	0.135057	0.0523176	0	0.0333246	0.0355416	0	0.0835682	0	0	0.0556933	0	0	0	0	0	0	0.112507	0.123974	0.0728511	0	0.142639	0.0685924	0	0.0978921	0	0.0687467	0.07495	0.0435369	0	0.136527	0.395128	0	0	0.0512395	0	0.130267	0.166087	0.0531123	0.054059	0.0729783	0.0629604	0.068707	0	0	0	0.0539864	0.0554629	0.0697243	0.080033	0
ENSG00000122872.8	ARL4AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216301	0.136911	0	0	0	0.0488833	0	0	0	0
ENSG00000234369.1	TATDN1P1	0.139043	0.132253	0.0706014	0.110997	0.130968	0.140322	0.0779713	0.0430494	0.0467364	0.0418426	0.177008	0.263516	0.0539276	0.0590595	0.0581238	0.0641807	0.0552541	0.0421918	0.0956734	0.0538171	0.163642	0.125752	0.160611	0.169501	0.0920572	0.115249	0.0875969	0.094575	0.0806393	0.0929152	0.193201	0.0800948	0.0549944	0.0559468	0.139971	0.037159	0.144888	0.0924395	0.13062	0.171131	0.204788	0.0792621	0.0863257	0.134622	0.149204	0.122388	0.0992473	0.0892587	0.0951416	0.091371	0.174909	0.162705	0.155767	0.0535603
ENSG00000270421.1	RP11-351O1.4	0	0	0	0	0	0	0	0	0	0	0.147634	0.244194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235816.3	PRELID1P3	0	0	0	0	0	0	0	0	0	0	0.142065	0.235887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445357	0	0	0	0
ENSG00000226448.1	RPL7AP51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237141.1	DNAJC19P1	0	0	0	0	0	0	0	0	0	0	0.170358	0.266244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
